Name,RA,DEC,Redshift,Distance,C,A,Gini,M20
A119_00050,0.0,0.0,0.04594328,0.0,0.0,0.0,0.0,0.0
A119_00051,0.0,0.0,0.04040201,0.0,0.0,0.0,0.0,0.0
A119_00052,0.0,0.0,0.042416,0.0,0.0,0.0,0.0,0.0
A119_00053,0.0,0.0,0.046054672,0.0,0.0,0.0,0.0,0.0
A119_00054,0.0,0.0,0.044962496,0.0,0.0,0.0,0.0,0.0
A119_00055,0.0,0.0,0.04069311,0.0,0.0,0.0,0.0,0.0
A119_00056,0.0,0.0,0.04522017,0.0,0.0,0.0,0.0,0.0
A119_00057,0.0,0.0,0.042429,0.0,0.0,0.0,0.0,0.0
A119_00058,0.0,0.0,0.044981666,0.0,0.0,0.0,0.0,0.0
A119_00059,0.0,0.0,0.04175,0.0,0.0,0.0,0.0,0.0
A119_00060,0.0,0.0,0.04226229,0.0,0.0,0.0,0.0,0.0
A119_00061,0.0,0.0,0.042328823,0.0,0.0,0.0,0.0,0.0
A119_00062,0.0,0.0,0.03855744,0.0,0.0,0.0,0.0,0.0
A119_00063,0.0,0.0,0.03728698,0.0,0.0,0.0,0.0,0.0
A119_00064,0.0,0.0,0.048758145,0.0,0.0,0.0,0.0,0.0
A119_00065,0.0,0.0,0.041972,0.0,0.0,0.0,0.0,0.0
A119_00066,0.0,0.0,0.050425764,0.0,0.0,0.0,0.0,0.0
A119_00067,0.0,0.0,0.042613,0.0,0.0,0.0,0.0,0.0
A119_00068,0.0,0.0,0.048383,0.0,0.0,0.0,0.0,0.0
A119_00069,0.0,0.0,0.045105126,0.0,0.0,0.0,0.0,0.0
A119_00070,0.0,0.0,0.045282565,0.0,0.0,0.0,0.0,0.0
A119_00071,0.0,0.0,0.047675494,0.0,0.0,0.0,0.0,0.0
A119_00072,0.0,0.0,0.04212071,0.0,0.0,0.0,0.0,0.0
A119_00073,0.0,0.0,0.041876,0.0,0.0,0.0,0.0,0.0
A119_00074,0.0,0.0,0.04648535,0.0,0.0,0.0,0.0,0.0
A119_00075,0.0,0.0,0.04398634,0.0,0.0,0.0,0.0,0.0
A119_00076,0.0,0.0,0.04206,0.0,0.0,0.0,0.0,0.0
A119_00077,0.0,0.0,0.046231505,0.0,0.0,0.0,0.0,0.0
A119_00078,0.0,0.0,0.042753976,0.0,0.0,0.0,0.0,0.0
A119_00079,0.0,0.0,0.046077542,0.0,0.0,0.0,0.0,0.0
A119_00080,0.0,0.0,0.042963028,0.0,0.0,0.0,0.0,0.0
A119_00081,0.0,0.0,0.046615,0.0,0.0,0.0,0.0,0.0
A119_00082,0.0,0.0,0.03715147,0.0,0.0,0.0,0.0,0.0
A119_00083,0.0,0.0,0.0438,0.0,0.0,0.0,0.0,0.0
A119_00084,0.0,0.0,0.04800878,0.0,0.0,0.0,0.0,0.0
A119_00085,0.0,0.0,0.041748602,0.0,0.0,0.0,0.0,0.0
A119_00086,0.0,0.0,0.0405306,0.0,0.0,0.0,0.0,0.0
A119_00087,0.0,0.0,0.04407999,0.0,0.0,0.0,0.0,0.0
A119_00088,0.0,0.0,0.045517024,0.0,0.0,0.0,0.0,0.0
A119_00089,0.0,0.0,0.042813227,0.0,0.0,0.0,0.0,0.0
A119_00090,0.0,0.0,0.043179695,0.0,0.0,0.0,0.0,0.0
A119_00091,0.0,0.0,0.043847,0.0,0.0,0.0,0.0,0.0
A119_00092,0.0,0.0,0.039948,0.0,0.0,0.0,0.0,0.0
A119_00093,0.0,0.0,0.046132,0.0,0.0,0.0,0.0,0.0
A119_00094,0.0,0.0,0.04089027,0.0,0.0,0.0,0.0,0.0
A119_00095,0.0,0.0,0.041300423,0.0,0.0,0.0,0.0,0.0
A119_00096,0.0,0.0,0.04939463,0.0,0.0,0.0,0.0,0.0
A119_00097,0.0,0.0,0.050902,0.0,0.0,0.0,0.0,0.0
A119_00098,0.0,0.0,0.042770747,0.0,0.0,0.0,0.0,0.0
A119_00099,0.0,0.0,0.045772,0.0,0.0,0.0,0.0,0.0
A119_00100,0.0,0.0,0.051595446,0.0,0.0,0.0,0.0,0.0
A119_00101,0.0,0.0,0.044632975,0.0,0.0,0.0,0.0,0.0
A119_00102,0.0,0.0,0.05002153,0.0,0.0,0.0,0.0,0.0
A119_00103,0.0,0.0,0.040213898,0.0,0.0,0.0,0.0,0.0
A119_00104,0.0,0.0,0.044858,0.0,0.0,0.0,0.0,0.0
A119_00105,0.0,0.0,0.04797959,0.0,0.0,0.0,0.0,0.0
A119_00106,0.0,0.0,0.043177,0.0,0.0,0.0,0.0,0.0
A119_00107,0.0,0.0,0.042848587,0.0,0.0,0.0,0.0,0.0
A119_00108,0.0,0.0,0.044475,0.0,0.0,0.0,0.0,0.0
A119_00109,0.0,0.0,0.040397268,0.0,0.0,0.0,0.0,0.0
A119_00110,0.0,0.0,0.04039313,0.0,0.0,0.0,0.0,0.0
A119_00111,0.0,0.0,0.04450523,0.0,0.0,0.0,0.0,0.0
A119_00112,0.0,0.0,0.04581466,0.0,0.0,0.0,0.0,0.0
A119_00113,0.0,0.0,0.04802823,0.0,0.0,0.0,0.0,0.0
A119_00114,0.0,0.0,0.042379,0.0,0.0,0.0,0.0,0.0
A119_00115,0.0,0.0,0.04511694,0.0,0.0,0.0,0.0,0.0
A119_00116,0.0,0.0,0.04097959,0.0,0.0,0.0,0.0,0.0
A119_00117,0.0,0.0,0.044197,0.0,0.0,0.0,0.0,0.0
A119_00118,0.0,0.0,0.047310304,0.0,0.0,0.0,0.0,0.0
A119_00119,0.0,0.0,0.041062918,0.0,0.0,0.0,0.0,0.0
A119_00120,0.0,0.0,0.04462412,0.0,0.0,0.0,0.0,0.0
A119_00121,0.0,0.0,0.0445981,0.0,0.0,0.0,0.0,0.0
A119_00122,0.0,0.0,0.042586,0.0,0.0,0.0,0.0,0.0
A119_00123,0.0,0.0,0.048614,0.0,0.0,0.0,0.0,0.0
A119_00124,0.0,0.0,0.043423,0.0,0.0,0.0,0.0,0.0
A119_00125,0.0,0.0,0.040391654,0.0,0.0,0.0,0.0,0.0
A119_00126,0.0,0.0,0.048545863,0.0,0.0,0.0,0.0,0.0
A119_00127,0.0,0.0,0.04448612,0.0,0.0,0.0,0.0,0.0
A119_00128,0.0,0.0,0.04225687,0.0,0.0,0.0,0.0,0.0
A119_00129,0.0,0.0,0.041205,0.0,0.0,0.0,0.0,0.0
A119_00130,0.0,0.0,0.04589949,0.0,0.0,0.0,0.0,0.0
A119_00131,0.0,0.0,0.041716043,0.0,0.0,0.0,0.0,0.0
A119_00132,0.0,0.0,0.04639718,0.0,0.0,0.0,0.0,0.0
A119_00133,0.0,0.0,0.04302018,0.0,0.0,0.0,0.0,0.0
A119_00134,0.0,0.0,0.045379654,0.0,0.0,0.0,0.0,0.0
A119_00135,0.0,0.0,0.04866634,0.0,0.0,0.0,0.0,0.0
A119_00136,0.0,0.0,0.04428264,0.0,0.0,0.0,0.0,0.0
A119_00137,0.0,0.0,0.045958,0.0,0.0,0.0,0.0,0.0
A119_00138,0.0,0.0,0.044032596,0.0,0.0,0.0,0.0,0.0
A119_00139,0.0,0.0,0.046052,0.0,0.0,0.0,0.0,0.0
A119_00140,0.0,0.0,0.043474846,0.0,0.0,0.0,0.0,0.0
A119_00141,0.0,0.0,0.041451667,0.0,0.0,0.0,0.0,0.0
A119_00142,0.0,0.0,0.046365,0.0,0.0,0.0,0.0,0.0
A119_00143,0.0,0.0,0.041235,0.0,0.0,0.0,0.0,0.0
A119_00144,0.0,0.0,0.039605524,0.0,0.0,0.0,0.0,0.0
A119_00145,0.0,0.0,0.04503647,0.0,0.0,0.0,0.0,0.0
A119_00146,0.0,0.0,0.03868,0.0,0.0,0.0,0.0,0.0
A119_00147,0.0,0.0,0.044980794,0.0,0.0,0.0,0.0,0.0
A119_00148,0.0,0.0,0.046182,0.0,0.0,0.0,0.0,0.0
A119_00149,0.0,0.0,0.04177387,0.0,0.0,0.0,0.0,0.0
A119_00150,0.0,0.0,0.044029556,0.0,0.0,0.0,0.0,0.0
A119_00151,0.0,0.0,0.040826753,0.0,0.0,0.0,0.0,0.0
A119_00152,0.0,0.0,0.0492693,0.0,0.0,0.0,0.0,0.0
A119_00153,0.0,0.0,0.04623135,0.0,0.0,0.0,0.0,0.0
A119_00154,0.0,0.0,0.039555456,0.0,0.0,0.0,0.0,0.0
A119_00155,0.0,0.0,0.04220918,0.0,0.0,0.0,0.0,0.0
A119_00156,0.0,0.0,0.04819069,0.0,0.0,0.0,0.0,0.0
A119_00157,0.0,0.0,0.045181,0.0,0.0,0.0,0.0,0.0
A119_00158,0.0,0.0,0.046149,0.0,0.0,0.0,0.0,0.0
A119_00159,0.0,0.0,0.04620111,0.0,0.0,0.0,0.0,0.0
A119_00160,0.0,0.0,0.04799802,0.0,0.0,0.0,0.0,0.0
A119_00161,0.0,0.0,0.046812,0.0,0.0,0.0,0.0,0.0
A119_00162,0.0,0.0,0.04405554,0.0,0.0,0.0,0.0,0.0
A119_00163,0.0,0.0,0.044888,0.0,0.0,0.0,0.0,0.0
A119_00164,0.0,0.0,0.04143739,0.0,0.0,0.0,0.0,0.0
A119_00165,0.0,0.0,0.042499,0.0,0.0,0.0,0.0,0.0
A119_00166,0.0,0.0,0.047549,0.0,0.0,0.0,0.0,0.0
A119_00167,0.0,0.0,0.04478346,0.0,0.0,0.0,0.0,0.0
A119_00168,0.0,0.0,0.04594459,0.0,0.0,0.0,0.0,0.0
A119_00169,0.0,0.0,0.048510145,0.0,0.0,0.0,0.0,0.0
A119_00170,0.0,0.0,0.04288889,0.0,0.0,0.0,0.0,0.0
A119_00171,0.0,0.0,0.048827,0.0,0.0,0.0,0.0,0.0
A119_00172,0.0,0.0,0.045908,0.0,0.0,0.0,0.0,0.0
A119_00173,0.0,0.0,0.04295982,0.0,0.0,0.0,0.0,0.0
A119_00174,0.0,0.0,0.045933306,0.0,0.0,0.0,0.0,0.0
A119_00175,0.0,0.0,0.046319,0.0,0.0,0.0,0.0,0.0
A119_00176,0.0,0.0,0.041058,0.0,0.0,0.0,0.0,0.0
A119_00177,0.0,0.0,0.0439621,0.0,0.0,0.0,0.0,0.0
A119_00178,0.0,0.0,0.0441764,0.0,0.0,0.0,0.0,0.0
A119_00179,0.0,0.0,0.047771774,0.0,0.0,0.0,0.0,0.0
A119_00180,0.0,0.0,0.041331206,0.0,0.0,0.0,0.0,0.0
A119_00181,0.0,0.0,0.046432,0.0,0.0,0.0,0.0,0.0
A119_00182,0.0,0.0,0.043625344,0.0,0.0,0.0,0.0,0.0
A119_00183,0.0,0.0,0.049735915,0.0,0.0,0.0,0.0,0.0
A119_00184,0.0,0.0,0.04437992,0.0,0.0,0.0,0.0,0.0
A119_00185,0.0,0.0,0.047624134,0.0,0.0,0.0,0.0,0.0
A119_00186,0.0,0.0,0.03751788,0.0,0.0,0.0,0.0,0.0
A119_00187,0.0,0.0,0.043289,0.0,0.0,0.0,0.0,0.0
A119_00188,0.0,0.0,0.040368497,0.0,0.0,0.0,0.0,0.0
A119_00189,0.0,0.0,0.03921363,0.0,0.0,0.0,0.0,0.0
A119_00190,0.0,0.0,0.042509496,0.0,0.0,0.0,0.0,0.0
A119_00191,0.0,0.0,0.041182,0.0,0.0,0.0,0.0,0.0
A119_00192,0.0,0.0,0.044814,0.0,0.0,0.0,0.0,0.0
A119_00193,0.0,0.0,0.044295195,0.0,0.0,0.0,0.0,0.0
A119_00194,0.0,0.0,0.047373,0.0,0.0,0.0,0.0,0.0
A119_00195,0.0,0.0,0.044977106,0.0,0.0,0.0,0.0,0.0
A119_00196,0.0,0.0,0.042806,0.0,0.0,0.0,0.0,0.0
A119_00197,0.0,0.0,0.04254539,0.0,0.0,0.0,0.0,0.0
A119_00198,0.0,0.0,0.04553984,0.0,0.0,0.0,0.0,0.0
A119_00199,0.0,0.0,0.046232,0.0,0.0,0.0,0.0,0.0
A119_00200,0.0,0.0,0.0417958,0.0,0.0,0.0,0.0,0.0
A119_00201,0.0,0.0,0.048274353,0.0,0.0,0.0,0.0,0.0
A119_00202,0.0,0.0,0.04476783,0.0,0.0,0.0,0.0,0.0
A119_00203,0.0,0.0,0.046689,0.0,0.0,0.0,0.0,0.0
A119_00204,0.0,0.0,0.044624,0.0,0.0,0.0,0.0,0.0
A119_00205,0.0,0.0,0.04314836,0.0,0.0,0.0,0.0,0.0
A119_00206,0.0,0.0,0.04476332,0.0,0.0,0.0,0.0,0.0
A119_00207,0.0,0.0,0.044129446,0.0,0.0,0.0,0.0,0.0
A119_00208,0.0,0.0,0.043817,0.0,0.0,0.0,0.0,0.0
A119_00209,0.0,0.0,0.044663828,0.0,0.0,0.0,0.0,0.0
A119_00210,0.0,0.0,0.04571029,0.0,0.0,0.0,0.0,0.0
A119_00211,0.0,0.0,0.039912537,0.0,0.0,0.0,0.0,0.0
A119_00212,0.0,0.0,0.045825,0.0,0.0,0.0,0.0,0.0
A119_00213,0.0,0.0,0.04122591,0.0,0.0,0.0,0.0,0.0
A119_00214,0.0,0.0,0.040369947,0.0,0.0,0.0,0.0,0.0
A119_00215,0.0,0.0,0.044591,0.0,0.0,0.0,0.0,0.0
A119_00216,0.0,0.0,0.04461844,0.0,0.0,0.0,0.0,0.0
A119_00217,0.0,0.0,0.046787973,0.0,0.0,0.0,0.0,0.0
A119_00218,0.0,0.0,0.04365568,0.0,0.0,0.0,0.0,0.0
A119_00219,0.0,0.0,0.047280498,0.0,0.0,0.0,0.0,0.0
A119_00220,0.0,0.0,0.046132058,0.0,0.0,0.0,0.0,0.0
A119_00221,0.0,0.0,0.045031,0.0,0.0,0.0,0.0,0.0
A119_00222,0.0,0.0,0.04609462,0.0,0.0,0.0,0.0,0.0
A119_00223,0.0,0.0,0.046305,0.0,0.0,0.0,0.0,0.0
A119_00224,0.0,0.0,0.044931,0.0,0.0,0.0,0.0,0.0
A119_00225,0.0,0.0,0.047940798,0.0,0.0,0.0,0.0,0.0
A119_00226,0.0,0.0,0.042964503,0.0,0.0,0.0,0.0,0.0
A119_00227,0.0,0.0,0.045547925,0.0,0.0,0.0,0.0,0.0
A119_00228,0.0,0.0,0.04638859,0.0,0.0,0.0,0.0,0.0
A119_00229,0.0,0.0,0.04604557,0.0,0.0,0.0,0.0,0.0
A119_00230,0.0,0.0,0.04391248,0.0,0.0,0.0,0.0,0.0
A119_00231,0.0,0.0,0.044160094,0.0,0.0,0.0,0.0,0.0
A119_00232,0.0,0.0,0.048707,0.0,0.0,0.0,0.0,0.0
A119_00233,0.0,0.0,0.04642277,0.0,0.0,0.0,0.0,0.0
A119_00234,0.0,0.0,0.04410464,0.0,0.0,0.0,0.0,0.0
A119_00235,0.0,0.0,0.04451401,0.0,0.0,0.0,0.0,0.0
A119_00236,0.0,0.0,0.043195598,0.0,0.0,0.0,0.0,0.0
A119_00237,0.0,0.0,0.045211,0.0,0.0,0.0,0.0,0.0
A119_00238,0.0,0.0,0.04903,0.0,0.0,0.0,0.0,0.0
A119_00239,0.0,0.0,0.04676708,0.0,0.0,0.0,0.0,0.0
A119_00240,0.0,0.0,0.0448034,0.0,0.0,0.0,0.0,0.0
A119_00241,0.0,0.0,0.04001144,0.0,0.0,0.0,0.0,0.0
A119_00242,0.0,0.0,0.04112535,0.0,0.0,0.0,0.0,0.0
A119_00243,0.0,0.0,0.04503885,0.0,0.0,0.0,0.0,0.0
A119_00244,0.0,0.0,0.043905113,0.0,0.0,0.0,0.0,0.0
A119_00245,0.0,0.0,0.04879139,0.0,0.0,0.0,0.0,0.0
A119_00246,0.0,0.0,0.04299539,0.0,0.0,0.0,0.0,0.0
A119_00247,0.0,0.0,0.039767504,0.0,0.0,0.0,0.0,0.0
A119_00248,0.0,0.0,0.044782758,0.0,0.0,0.0,0.0,0.0
A119_00249,0.0,0.0,0.043778643,0.0,0.0,0.0,0.0,0.0
A119_00250,0.0,0.0,0.04761585,0.0,0.0,0.0,0.0,0.0
A119_00251,0.0,0.0,0.043934,0.0,0.0,0.0,0.0,0.0
A119_00252,0.0,0.0,0.04195277,0.0,0.0,0.0,0.0,0.0
A119_00253,0.0,0.0,0.04122456,0.0,0.0,0.0,0.0,0.0
A119_00254,0.0,0.0,0.043607,0.0,0.0,0.0,0.0,0.0
A119_00255,0.0,0.0,0.04570208,0.0,0.0,0.0,0.0,0.0
A119_00256,0.0,0.0,0.04598975,0.0,0.0,0.0,0.0,0.0
A119_00257,0.0,0.0,0.045310546,0.0,0.0,0.0,0.0,0.0
A119_00258,0.0,0.0,0.040324043,0.0,0.0,0.0,0.0,0.0
A119_00259,0.0,0.0,0.039561,0.0,0.0,0.0,0.0,0.0
A119_00260,0.0,0.0,0.042035695,0.0,0.0,0.0,0.0,0.0
A119_00261,0.0,0.0,0.045569874,0.0,0.0,0.0,0.0,0.0
A119_00262,0.0,0.0,0.043455765,0.0,0.0,0.0,0.0,0.0
A119_00263,0.0,0.0,0.048438314,0.0,0.0,0.0,0.0,0.0
A119_00264,0.0,0.0,0.04811743,0.0,0.0,0.0,0.0,0.0
A119_00265,0.0,0.0,0.04605405,0.0,0.0,0.0,0.0,0.0
A119_00266,0.0,0.0,0.04708003,0.0,0.0,0.0,0.0,0.0
A119_00267,0.0,0.0,0.04502115,0.0,0.0,0.0,0.0,0.0
A119_00268,0.0,0.0,0.04219882,0.0,0.0,0.0,0.0,0.0
A119_00269,0.0,0.0,0.043189432,0.0,0.0,0.0,0.0,0.0
A119_00270,0.0,0.0,0.039314404,0.0,0.0,0.0,0.0,0.0
A119_00271,0.0,0.0,0.0447723,0.0,0.0,0.0,0.0,0.0
A119_00272,0.0,0.0,0.042541783,0.0,0.0,0.0,0.0,0.0
A119_00273,0.0,0.0,0.04901128,0.0,0.0,0.0,0.0,0.0
A119_00274,0.0,0.0,0.04617141,0.0,0.0,0.0,0.0,0.0
A119_00275,0.0,0.0,0.045400795,0.0,0.0,0.0,0.0,0.0
A119_00276,0.0,0.0,0.041809,0.0,0.0,0.0,0.0,0.0
