Name,RA,DEC,Redshift,Distance,C,A,Gini,M20
MKW4_00333,0.0,0.0,0.020788,0.0,0.0,0.0,0.0,0.0
MKW4_00334,0.0,0.0,0.020937,0.0,0.0,0.0,0.0,0.0
MKW4_00335,0.0,0.0,0.020885,0.0,0.0,0.0,0.0,0.0
MKW4_00336,0.0,0.0,0.020931,0.0,0.0,0.0,0.0,0.0
MKW4_00337,0.0,0.0,0.020416,0.0,0.0,0.0,0.0,0.0
MKW4_00338,0.0,0.0,0.0204263,0.0,0.0,0.0,0.0,0.0
MKW4_00339,0.0,0.0,0.020284,0.0,0.0,0.0,0.0,0.0
MKW4_00340,0.0,0.0,0.02050005,0.0,0.0,0.0,0.0,0.0
MKW4_00341,0.0,0.0,0.020436,0.0,0.0,0.0,0.0,0.0
MKW4_00342,0.0,0.0,0.021689432,0.0,0.0,0.0,0.0,0.0
MKW4_00343,0.0,0.0,0.021381,0.0,0.0,0.0,0.0,0.0
MKW4_00344,0.0,0.0,0.02085,0.0,0.0,0.0,0.0,0.0
MKW4_00345,0.0,0.0,0.0209605,0.0,0.0,0.0,0.0,0.0
MKW4_00346,0.0,0.0,0.021364933,0.0,0.0,0.0,0.0,0.0
MKW4_00347,0.0,0.0,0.020966,0.0,0.0,0.0,0.0,0.0
MKW4_00348,0.0,0.0,0.0189614,0.0,0.0,0.0,0.0,0.0
MKW4_00349,0.0,0.0,0.020623118,0.0,0.0,0.0,0.0,0.0
MKW4_00350,0.0,0.0,0.020306056,0.0,0.0,0.0,0.0,0.0
MKW4_00351,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.0
MKW4_00352,0.0,0.0,0.020631723,0.0,0.0,0.0,0.0,0.0
MKW4_00353,0.0,0.0,0.020461,0.0,0.0,0.0,0.0,0.0
MKW4_00354,0.0,0.0,0.019584836,0.0,0.0,0.0,0.0,0.0
MKW4_00355,0.0,0.0,0.020943,0.0,0.0,0.0,0.0,0.0
MKW4_00356,0.0,0.0,0.0204704,0.0,0.0,0.0,0.0,0.0
MKW4_00357,0.0,0.0,0.02156115,0.0,0.0,0.0,0.0,0.0
MKW4_00358,0.0,0.0,0.020984,0.0,0.0,0.0,0.0,0.0
MKW4_00359,0.0,0.0,0.019166289,0.0,0.0,0.0,0.0,0.0
MKW4_00360,0.0,0.0,0.0205313,0.0,0.0,0.0,0.0,0.0
MKW4_00361,0.0,0.0,0.019302,0.0,0.0,0.0,0.0,0.0
MKW4_00362,0.0,0.0,0.021041,0.0,0.0,0.0,0.0,0.0
MKW4_00363,0.0,0.0,0.020400804,0.0,0.0,0.0,0.0,0.0
MKW4_00364,0.0,0.0,0.0210667,0.0,0.0,0.0,0.0,0.0
MKW4_00365,0.0,0.0,0.020257,0.0,0.0,0.0,0.0,0.0
MKW4_00366,0.0,0.0,0.01996083,0.0,0.0,0.0,0.0,0.0
MKW4_00367,0.0,0.0,0.0207801,0.0,0.0,0.0,0.0,0.0
MKW4_00368,0.0,0.0,0.0195577,0.0,0.0,0.0,0.0,0.0
MKW4_00369,0.0,0.0,0.02031,0.0,0.0,0.0,0.0,0.0
MKW4_00370,0.0,0.0,0.021048732,0.0,0.0,0.0,0.0,0.0
MKW4_00371,0.0,0.0,0.020971,0.0,0.0,0.0,0.0,0.0
MKW4_00372,0.0,0.0,0.019894341,0.0,0.0,0.0,0.0,0.0
MKW4_00373,0.0,0.0,0.020622818,0.0,0.0,0.0,0.0,0.0
MKW4_00374,0.0,0.0,0.018354256,0.0,0.0,0.0,0.0,0.0
MKW4_00375,0.0,0.0,0.020023473,0.0,0.0,0.0,0.0,0.0
MKW4_00376,0.0,0.0,0.020507,0.0,0.0,0.0,0.0,0.0
MKW4_00377,0.0,0.0,0.02037,0.0,0.0,0.0,0.0,0.0
MKW4_00378,0.0,0.0,0.021278799,0.0,0.0,0.0,0.0,0.0
MKW4_00379,0.0,0.0,0.018388571,0.0,0.0,0.0,0.0,0.0
