Name,RA,DEC,Redshift,Distance,C,A,Gini,M20
MKW6_00084,0.0,0.0,0.056161214,0.0,0.0,0.0,0.0,0.0
MKW6_00085,0.0,0.0,0.05195354,0.0,0.0,0.0,0.0,0.0
MKW6_00086,0.0,0.0,0.052133296,0.0,0.0,0.0,0.0,0.0
MKW6_00087,0.0,0.0,0.05612,0.0,0.0,0.0,0.0,0.0
MKW6_00088,0.0,0.0,0.055652082,0.0,0.0,0.0,0.0,0.0
MKW6_00089,0.0,0.0,0.05641417,0.0,0.0,0.0,0.0,0.0
MKW6_00090,0.0,0.0,0.05601132,0.0,0.0,0.0,0.0,0.0
MKW6_00091,0.0,0.0,0.05175556,0.0,0.0,0.0,0.0,0.0
MKW6_00092,0.0,0.0,0.053878624,0.0,0.0,0.0,0.0,0.0
MKW6_00093,0.0,0.0,0.050675746,0.0,0.0,0.0,0.0,0.0
MKW6_00094,0.0,0.0,0.053178642,0.0,0.0,0.0,0.0,0.0
MKW6_00095,0.0,0.0,0.05203566,0.0,0.0,0.0,0.0,0.0
MKW6_00096,0.0,0.0,0.055919677,0.0,0.0,0.0,0.0,0.0
MKW6_00097,0.0,0.0,0.056945696,0.0,0.0,0.0,0.0,0.0
MKW6_00098,0.0,0.0,0.0689134523272514,0.0,0.0,0.0,0.0,0.0
MKW6_00099,0.0,0.0,0.0687597841024398,0.0,0.0,0.0,0.0,0.0
MKW6_00100,0.0,0.0,0.05087,0.0,0.0,0.0,0.0,0.0
MKW6_00101,0.0,0.0,0.050604,0.0,0.0,0.0,0.0,0.0
MKW6_00102,0.0,0.0,0.05409557,0.0,0.0,0.0,0.0,0.0
MKW6_00103,0.0,0.0,0.051562108,0.0,0.0,0.0,0.0,0.0
MKW6_00104,0.0,0.0,0.052782055,0.0,0.0,0.0,0.0,0.0
MKW6_00105,0.0,0.0,0.05153564,0.0,0.0,0.0,0.0,0.0
MKW6_00106,0.0,0.0,0.053228643,0.0,0.0,0.0,0.0,0.0
MKW6_00107,0.0,0.0,0.05657314,0.0,0.0,0.0,0.0,0.0
MKW6_00108,0.0,0.0,0.05247664,0.0,0.0,0.0,0.0,0.0
MKW6_00109,0.0,0.0,0.05578,0.0,0.0,0.0,0.0,0.0
MKW6_00110,0.0,0.0,0.05325387,0.0,0.0,0.0,0.0,0.0
MKW6_00111,0.0,0.0,0.05754,0.0,0.0,0.0,0.0,0.0
MKW6_00112,0.0,0.0,0.053269256,0.0,0.0,0.0,0.0,0.0
MKW6_00113,0.0,0.0,0.05427932,0.0,0.0,0.0,0.0,0.0
MKW6_00114,0.0,0.0,0.051872287,0.0,0.0,0.0,0.0,0.0
MKW6_00115,0.0,0.0,0.054173384,0.0,0.0,0.0,0.0,0.0
MKW6_00116,0.0,0.0,0.05463978,0.0,0.0,0.0,0.0,0.0
MKW6_00117,0.0,0.0,0.0554851926863193,0.0,0.0,0.0,0.0,0.0
MKW6_00118,0.0,0.0,0.05339566,0.0,0.0,0.0,0.0,0.0
MKW6_00119,0.0,0.0,0.05278026,0.0,0.0,0.0,0.0,0.0
MKW6_00120,0.0,0.0,0.052229207,0.0,0.0,0.0,0.0,0.0
MKW6_00121,0.0,0.0,0.0653223395347595,0.0,0.0,0.0,0.0,0.0
MKW6_00122,0.0,0.0,0.056402475,0.0,0.0,0.0,0.0,0.0
MKW6_00123,0.0,0.0,0.053044945,0.0,0.0,0.0,0.0,0.0
MKW6_00124,0.0,0.0,0.05493462,0.0,0.0,0.0,0.0,0.0
MKW6_00125,0.0,0.0,0.05634429,0.0,0.0,0.0,0.0,0.0
MKW6_00126,0.0,0.0,0.05556391,0.0,0.0,0.0,0.0,0.0
MKW6_00127,0.0,0.0,0.052843843,0.0,0.0,0.0,0.0,0.0
MKW6_00128,0.0,0.0,0.05169,0.0,0.0,0.0,0.0,0.0
MKW6_00129,0.0,0.0,0.05511969,0.0,0.0,0.0,0.0,0.0
MKW6_00130,0.0,0.0,0.051698748,0.0,0.0,0.0,0.0,0.0
MKW6_00131,0.0,0.0,0.05297554,0.0,0.0,0.0,0.0,0.0
MKW6_00132,0.0,0.0,0.05290978,0.0,0.0,0.0,0.0,0.0
MKW6_00133,0.0,0.0,0.056670085,0.0,0.0,0.0,0.0,0.0
MKW6_00134,0.0,0.0,0.05186189,0.0,0.0,0.0,0.0,0.0
MKW6_00135,0.0,0.0,0.05478346,0.0,0.0,0.0,0.0,0.0
MKW6_00136,0.0,0.0,0.0541917,0.0,0.0,0.0,0.0,0.0
MKW6_00137,0.0,0.0,0.052083693,0.0,0.0,0.0,0.0,0.0
MKW6_00138,0.0,0.0,0.0533357,0.0,0.0,0.0,0.0,0.0
MKW6_00139,0.0,0.0,0.054937504,0.0,0.0,0.0,0.0,0.0
MKW6_00140,0.0,0.0,0.05176276,0.0,0.0,0.0,0.0,0.0
MKW6_00141,0.0,0.0,0.05222243,0.0,0.0,0.0,0.0,0.0
MKW6_00142,0.0,0.0,0.055702806,0.0,0.0,0.0,0.0,0.0
MKW6_00143,0.0,0.0,0.05376952,0.0,0.0,0.0,0.0,0.0
MKW6_00144,0.0,0.0,0.05361,0.0,0.0,0.0,0.0,0.0
MKW6_00145,0.0,0.0,0.054545797,0.0,0.0,0.0,0.0,0.0
MKW6_00146,0.0,0.0,0.05194544,0.0,0.0,0.0,0.0,0.0
MKW6_00147,0.0,0.0,0.055091728,0.0,0.0,0.0,0.0,0.0
MKW6_00148,0.0,0.0,0.053364582,0.0,0.0,0.0,0.0,0.0
MKW6_00149,0.0,0.0,0.055538744,0.0,0.0,0.0,0.0,0.0
MKW6_00150,0.0,0.0,0.056247815,0.0,0.0,0.0,0.0,0.0
MKW6_00151,0.0,0.0,0.052443296,0.0,0.0,0.0,0.0,0.0
MKW6_00152,0.0,0.0,0.050705,0.0,0.0,0.0,0.0,0.0
MKW6_00153,0.0,0.0,0.054408956,0.0,0.0,0.0,0.0,0.0
MKW6_00154,0.0,0.0,0.052986044,0.0,0.0,0.0,0.0,0.0
MKW6_00155,0.0,0.0,0.054231707,0.0,0.0,0.0,0.0,0.0
MKW6_00156,0.0,0.0,0.053338215,0.0,0.0,0.0,0.0,0.0
MKW6_00157,0.0,0.0,0.05356386,0.0,0.0,0.0,0.0,0.0
MKW6_00158,0.0,0.0,0.053037863,0.0,0.0,0.0,0.0,0.0
MKW6_00159,0.0,0.0,0.05069,0.0,0.0,0.0,0.0,0.0
MKW6_00160,0.0,0.0,0.0595676526427269,0.0,0.0,0.0,0.0,0.0
MKW6_00161,0.0,0.0,0.05541658,0.0,0.0,0.0,0.0,0.0
MKW6_00162,0.0,0.0,0.05459347,0.0,0.0,0.0,0.0,0.0
MKW6_00163,0.0,0.0,0.055696145,0.0,0.0,0.0,0.0,0.0
MKW6_00164,0.0,0.0,0.05394079,0.0,0.0,0.0,0.0,0.0
MKW6_00165,0.0,0.0,0.05451888,0.0,0.0,0.0,0.0,0.0
MKW6_00166,0.0,0.0,0.0581765063107013,0.0,0.0,0.0,0.0,0.0
MKW6_00167,0.0,0.0,0.05412443,0.0,0.0,0.0,0.0,0.0
MKW6_00168,0.0,0.0,0.05405588,0.0,0.0,0.0,0.0,0.0
MKW6_00169,0.0,0.0,0.05346,0.0,0.0,0.0,0.0,0.0
MKW6_00170,0.0,0.0,0.056042757,0.0,0.0,0.0,0.0,0.0
MKW6_00171,0.0,0.0,0.0563546642661094,0.0,0.0,0.0,0.0,0.0
MKW6_00172,0.0,0.0,0.05658555,0.0,0.0,0.0,0.0,0.0
MKW6_00173,0.0,0.0,0.05369,0.0,0.0,0.0,0.0,0.0
MKW6_00174,0.0,0.0,0.055437595,0.0,0.0,0.0,0.0,0.0
MKW6_00175,0.0,0.0,0.054858517,0.0,0.0,0.0,0.0,0.0
MKW6_00176,0.0,0.0,0.05255,0.0,0.0,0.0,0.0,0.0
MKW6_00177,0.0,0.0,0.054948777,0.0,0.0,0.0,0.0,0.0
MKW6_00178,0.0,0.0,0.053704593,0.0,0.0,0.0,0.0,0.0
MKW6_00179,0.0,0.0,0.05362031,0.0,0.0,0.0,0.0,0.0
MKW6_00180,0.0,0.0,0.05207,0.0,0.0,0.0,0.0,0.0
MKW6_00181,0.0,0.0,0.056321226,0.0,0.0,0.0,0.0,0.0
MKW6_00182,0.0,0.0,0.052189194,0.0,0.0,0.0,0.0,0.0
MKW6_00183,0.0,0.0,0.05567,0.0,0.0,0.0,0.0,0.0
MKW6_00184,0.0,0.0,0.0508972220122814,0.0,0.0,0.0,0.0,0.0
MKW6_00185,0.0,0.0,0.056822214,0.0,0.0,0.0,0.0,0.0
MKW6_00186,0.0,0.0,0.055669896,0.0,0.0,0.0,0.0,0.0
MKW6_00187,0.0,0.0,0.05327149,0.0,0.0,0.0,0.0,0.0
MKW6_00188,0.0,0.0,0.051505398,0.0,0.0,0.0,0.0,0.0
MKW6_00189,0.0,0.0,0.05459572,0.0,0.0,0.0,0.0,0.0
MKW6_00190,0.0,0.0,0.0563930794596672,0.0,0.0,0.0,0.0,0.0
MKW6_00191,0.0,0.0,0.05417099,0.0,0.0,0.0,0.0,0.0
MKW6_00192,0.0,0.0,0.056503613,0.0,0.0,0.0,0.0,0.0
MKW6_00193,0.0,0.0,0.054214947,0.0,0.0,0.0,0.0,0.0
MKW6_00194,0.0,0.0,0.05506904,0.0,0.0,0.0,0.0,0.0
MKW6_00195,0.0,0.0,0.054559194,0.0,0.0,0.0,0.0,0.0
MKW6_00196,0.0,0.0,0.055338472,0.0,0.0,0.0,0.0,0.0
MKW6_00197,0.0,0.0,0.055813313,0.0,0.0,0.0,0.0,0.0
MKW6_00198,0.0,0.0,0.05471154,0.0,0.0,0.0,0.0,0.0
MKW6_00199,0.0,0.0,0.05422,0.0,0.0,0.0,0.0,0.0
MKW6_00200,0.0,0.0,0.053776026,0.0,0.0,0.0,0.0,0.0
MKW6_00201,0.0,0.0,0.056010943,0.0,0.0,0.0,0.0,0.0
MKW6_00202,0.0,0.0,0.05484466,0.0,0.0,0.0,0.0,0.0
MKW6_00203,0.0,0.0,0.0532171,0.0,0.0,0.0,0.0,0.0
MKW6_00204,0.0,0.0,0.054291036,0.0,0.0,0.0,0.0,0.0
MKW6_00205,0.0,0.0,0.052713763,0.0,0.0,0.0,0.0,0.0
MKW6_00206,0.0,0.0,0.05474524,0.0,0.0,0.0,0.0,0.0
MKW6_00207,0.0,0.0,0.054803766,0.0,0.0,0.0,0.0,0.0
MKW6_00208,0.0,0.0,0.056193765,0.0,0.0,0.0,0.0,0.0
MKW6_00209,0.0,0.0,0.05359338,0.0,0.0,0.0,0.0,0.0
MKW6_00210,0.0,0.0,0.054225475,0.0,0.0,0.0,0.0,0.0
MKW6_00211,0.0,0.0,0.05610019,0.0,0.0,0.0,0.0,0.0
MKW6_00212,0.0,0.0,0.0607323423027992,0.0,0.0,0.0,0.0,0.0
MKW6_00213,0.0,0.0,0.055075333,0.0,0.0,0.0,0.0,0.0
MKW6_00214,0.0,0.0,0.053714428,0.0,0.0,0.0,0.0,0.0
MKW6_00215,0.0,0.0,0.05421658,0.0,0.0,0.0,0.0,0.0
MKW6_00216,0.0,0.0,0.053204037,0.0,0.0,0.0,0.0,0.0
MKW6_00217,0.0,0.0,0.054471962,0.0,0.0,0.0,0.0,0.0
MKW6_00218,0.0,0.0,0.05562488,0.0,0.0,0.0,0.0,0.0
MKW6_00219,0.0,0.0,0.05325549,0.0,0.0,0.0,0.0,0.0
MKW6_00220,0.0,0.0,0.055975717,0.0,0.0,0.0,0.0,0.0
MKW6_00221,0.0,0.0,0.05560987,0.0,0.0,0.0,0.0,0.0
MKW6_00222,0.0,0.0,0.05532621,0.0,0.0,0.0,0.0,0.0
MKW6_00223,0.0,0.0,0.056027696,0.0,0.0,0.0,0.0,0.0
MKW6_00224,0.0,0.0,0.054341085,0.0,0.0,0.0,0.0,0.0
MKW6_00225,0.0,0.0,0.05677128,0.0,0.0,0.0,0.0,0.0
MKW6_00226,0.0,0.0,0.055159118,0.0,0.0,0.0,0.0,0.0
MKW6_00227,0.0,0.0,0.0463213995099067,0.0,0.0,0.0,0.0,0.0
MKW6_00228,0.0,0.0,0.05400938,0.0,0.0,0.0,0.0,0.0
MKW6_00229,0.0,0.0,0.054103963,0.0,0.0,0.0,0.0,0.0
MKW6_00230,0.0,0.0,0.05476174,0.0,0.0,0.0,0.0,0.0
MKW6_00231,0.0,0.0,0.051861048,0.0,0.0,0.0,0.0,0.0
MKW6_00232,0.0,0.0,0.056143492,0.0,0.0,0.0,0.0,0.0
MKW6_00233,0.0,0.0,0.0654659047722816,0.0,0.0,0.0,0.0,0.0
MKW6_00234,0.0,0.0,0.053978194,0.0,0.0,0.0,0.0,0.0
MKW6_00235,0.0,0.0,0.05388,0.0,0.0,0.0,0.0,0.0
MKW6_00236,0.0,0.0,0.054292254,0.0,0.0,0.0,0.0,0.0
MKW6_00237,0.0,0.0,0.05672825,0.0,0.0,0.0,0.0,0.0
MKW6_00238,0.0,0.0,0.05581002,0.0,0.0,0.0,0.0,0.0
MKW6_00239,0.0,0.0,0.051941283,0.0,0.0,0.0,0.0,0.0
MKW6_00240,0.0,0.0,0.054830365,0.0,0.0,0.0,0.0,0.0
MKW6_00241,0.0,0.0,0.05149641,0.0,0.0,0.0,0.0,0.0
MKW6_00242,0.0,0.0,0.053859383,0.0,0.0,0.0,0.0,0.0
MKW6_00243,0.0,0.0,0.054111958,0.0,0.0,0.0,0.0,0.0
MKW6_00244,0.0,0.0,0.05406335,0.0,0.0,0.0,0.0,0.0
MKW6_00245,0.0,0.0,0.05485622,0.0,0.0,0.0,0.0,0.0
MKW6_00246,0.0,0.0,0.054741822,0.0,0.0,0.0,0.0,0.0
MKW6_00247,0.0,0.0,0.054597016,0.0,0.0,0.0,0.0,0.0
MKW6_00248,0.0,0.0,0.05535,0.0,0.0,0.0,0.0,0.0
MKW6_00249,0.0,0.0,0.0707393437623977,0.0,0.0,0.0,0.0,0.0
MKW6_00250,0.0,0.0,0.05367841,0.0,0.0,0.0,0.0,0.0
MKW6_00251,0.0,0.0,0.05531,0.0,0.0,0.0,0.0,0.0
MKW6_00252,0.0,0.0,0.05245474,0.0,0.0,0.0,0.0,0.0
MKW6_00253,0.0,0.0,0.054803938,0.0,0.0,0.0,0.0,0.0
MKW6_00254,0.0,0.0,0.05582,0.0,0.0,0.0,0.0,0.0
MKW6_00255,0.0,0.0,0.054558516,0.0,0.0,0.0,0.0,0.0
MKW6_00256,0.0,0.0,0.05403788,0.0,0.0,0.0,0.0,0.0
MKW6_00257,0.0,0.0,0.0540334,0.0,0.0,0.0,0.0,0.0
MKW6_00258,0.0,0.0,0.05529,0.0,0.0,0.0,0.0,0.0
MKW6_00259,0.0,0.0,0.055854004,0.0,0.0,0.0,0.0,0.0
MKW6_00260,0.0,0.0,0.054895453,0.0,0.0,0.0,0.0,0.0
MKW6_00261,0.0,0.0,0.05435,0.0,0.0,0.0,0.0,0.0
MKW6_00262,0.0,0.0,0.05191,0.0,0.0,0.0,0.0,0.0
MKW6_00263,0.0,0.0,0.0446491949260234,0.0,0.0,0.0,0.0,0.0
MKW6_00264,0.0,0.0,0.05452,0.0,0.0,0.0,0.0,0.0
MKW6_00265,0.0,0.0,0.053551953,0.0,0.0,0.0,0.0,0.0
MKW6_00266,0.0,0.0,0.0567532,0.0,0.0,0.0,0.0,0.0
MKW6_00267,0.0,0.0,0.05393591,0.0,0.0,0.0,0.0,0.0
MKW6_00268,0.0,0.0,0.05308828,0.0,0.0,0.0,0.0,0.0
MKW6_00269,0.0,0.0,0.05404055,0.0,0.0,0.0,0.0,0.0
MKW6_00270,0.0,0.0,0.054084677,0.0,0.0,0.0,0.0,0.0
MKW6_00271,0.0,0.0,0.053658806,0.0,0.0,0.0,0.0,0.0
MKW6_00272,0.0,0.0,0.052586537,0.0,0.0,0.0,0.0,0.0
MKW6_00273,0.0,0.0,0.05446,0.0,0.0,0.0,0.0,0.0
MKW6_00274,0.0,0.0,0.05347,0.0,0.0,0.0,0.0,0.0
MKW6_00275,0.0,0.0,0.05195888,0.0,0.0,0.0,0.0,0.0
MKW6_00276,0.0,0.0,0.053105753,0.0,0.0,0.0,0.0,0.0
MKW6_00277,0.0,0.0,0.054413058,0.0,0.0,0.0,0.0,0.0
MKW6_00278,0.0,0.0,0.054026876,0.0,0.0,0.0,0.0,0.0
MKW6_00279,0.0,0.0,0.05061162,0.0,0.0,0.0,0.0,0.0
MKW6_00280,0.0,0.0,0.054012477,0.0,0.0,0.0,0.0,0.0
MKW6_00281,0.0,0.0,0.053295277,0.0,0.0,0.0,0.0,0.0
MKW6_00282,0.0,0.0,0.05500221,0.0,0.0,0.0,0.0,0.0
MKW6_00283,0.0,0.0,0.05283,0.0,0.0,0.0,0.0,0.0
MKW6_00284,0.0,0.0,0.05631665,0.0,0.0,0.0,0.0,0.0
MKW6_00285,0.0,0.0,0.05079992,0.0,0.0,0.0,0.0,0.0
MKW6_00286,0.0,0.0,0.053134,0.0,0.0,0.0,0.0,0.0
MKW6_00287,0.0,0.0,0.050943963,0.0,0.0,0.0,0.0,0.0
MKW6_00288,0.0,0.0,0.05550642,0.0,0.0,0.0,0.0,0.0
MKW6_00289,0.0,0.0,0.055197816,0.0,0.0,0.0,0.0,0.0
MKW6_00290,0.0,0.0,0.05412,0.0,0.0,0.0,0.0,0.0
MKW6_00291,0.0,0.0,0.055384982,0.0,0.0,0.0,0.0,0.0
MKW6_00292,0.0,0.0,0.05225142,0.0,0.0,0.0,0.0,0.0
MKW6_00293,0.0,0.0,0.05396902,0.0,0.0,0.0,0.0,0.0
MKW6_00294,0.0,0.0,0.05374,0.0,0.0,0.0,0.0,0.0
MKW6_00295,0.0,0.0,0.0666204839944839,0.0,0.0,0.0,0.0,0.0
MKW6_00296,0.0,0.0,0.055048585,0.0,0.0,0.0,0.0,0.0
MKW6_00297,0.0,0.0,0.05419,0.0,0.0,0.0,0.0,0.0
MKW6_00298,0.0,0.0,0.05270867,0.0,0.0,0.0,0.0,0.0
MKW6_00299,0.0,0.0,0.055284884,0.0,0.0,0.0,0.0,0.0
MKW6_00300,0.0,0.0,0.055395026,0.0,0.0,0.0,0.0,0.0
MKW6_00301,0.0,0.0,0.05421253,0.0,0.0,0.0,0.0,0.0
MKW6_00302,0.0,0.0,0.054435674,0.0,0.0,0.0,0.0,0.0
MKW6_00303,0.0,0.0,0.053339,0.0,0.0,0.0,0.0,0.0
MKW6_00304,0.0,0.0,0.055422097,0.0,0.0,0.0,0.0,0.0
MKW6_00305,0.0,0.0,0.05532274,0.0,0.0,0.0,0.0,0.0
MKW6_00306,0.0,0.0,0.0700902715325355,0.0,0.0,0.0,0.0,0.0
MKW6_00307,0.0,0.0,0.05465728,0.0,0.0,0.0,0.0,0.0
MKW6_00308,0.0,0.0,0.054187365,0.0,0.0,0.0,0.0,0.0
MKW6_00309,0.0,0.0,0.0552,0.0,0.0,0.0,0.0,0.0
MKW6_00310,0.0,0.0,0.054162927,0.0,0.0,0.0,0.0,0.0
MKW6_00311,0.0,0.0,0.0556733,0.0,0.0,0.0,0.0,0.0
MKW6_00312,0.0,0.0,0.054131992,0.0,0.0,0.0,0.0,0.0
MKW6_00313,0.0,0.0,0.05452147,0.0,0.0,0.0,0.0,0.0
MKW6_00314,0.0,0.0,0.0543324,0.0,0.0,0.0,0.0,0.0
MKW6_00315,0.0,0.0,0.05406,0.0,0.0,0.0,0.0,0.0
MKW6_00316,0.0,0.0,0.05164381,0.0,0.0,0.0,0.0,0.0
MKW6_00317,0.0,0.0,0.056304924,0.0,0.0,0.0,0.0,0.0
MKW6_00318,0.0,0.0,0.0591976270079612,0.0,0.0,0.0,0.0,0.0
MKW6_00319,0.0,0.0,0.052891918,0.0,0.0,0.0,0.0,0.0
MKW6_00320,0.0,0.0,0.0716836303472518,0.0,0.0,0.0,0.0,0.0
MKW6_00321,0.0,0.0,0.0729655921459198,0.0,0.0,0.0,0.0,0.0
MKW6_00322,0.0,0.0,0.05575,0.0,0.0,0.0,0.0,0.0
MKW6_00323,0.0,0.0,0.05443659,0.0,0.0,0.0,0.0,0.0
MKW6_00324,0.0,0.0,0.05296219,0.0,0.0,0.0,0.0,0.0
MKW6_00325,0.0,0.0,0.052234493,0.0,0.0,0.0,0.0,0.0
MKW6_00326,0.0,0.0,0.055298228,0.0,0.0,0.0,0.0,0.0
MKW6_00327,0.0,0.0,0.052483425,0.0,0.0,0.0,0.0,0.0
MKW6_00328,0.0,0.0,0.05462,0.0,0.0,0.0,0.0,0.0
MKW6_00329,0.0,0.0,0.0715056881308555,0.0,0.0,0.0,0.0,0.0
MKW6_00330,0.0,0.0,0.05256526,0.0,0.0,0.0,0.0,0.0
MKW6_00331,0.0,0.0,0.05379255,0.0,0.0,0.0,0.0,0.0
